url,pred,conf,risk,time,error,index,ground_truth
https://vidoomy.com/privacypolicy-en.html,0,99.9,0.01,7.66,,18896,0
http://5ghgjhjjh5h44.blogspot.pt,1,99.9,80,7.029,,18897,1
https://www.servicefusion.com/blog/blog-hvac-business-software-amply,0,99.9,0.01,5.773,,18898,0
https://new.express.adobe.com/webpage/6JQdVe9ypbMSv,1,99.9,80,5.533,,18899,1
https://www.google.com/intl/am/gmail/about/for-work/,0,99.9,0.02,8.091,,18900,0
https://trafficstars.com/blog/how-to-prepare-for-thailand-gambling-traffic,0,99.9,0.01,6.057,,18901,0
http://5ggeg3g3g3g3fg.blogspot.sn,1,99.9,79.97,7.055,,18902,1
https://bit.ly/3AzZNPy,1,79.7,40.3,5.285,,18903,1
https://best-pt-onllin.blogspot.com/,1,99.9,89.79,6.121,,18904,1
https://btvoice01.m-pages.com/,1,80,40,6.627,,18905,1
https://radiopaedia.org/bug-report,0,99.9,0.01,5.543,,18906,0
http://178.128.98.178,1,99.9,19.53,12.171,,18907,1
https://q-r.to/bfcETn,1,99.9,80,5.124,,18908,1
https://ipfs.io/ipfs/QmXtVQXaBu5pBRgVqqfCGxknRA11vf3kPdENr3p3t3Pvuc,1,99.9,79.99,4.953,,18909,1
https://www.centurygames.com/valor-legends-anniversary-bash-2023/,0,99.9,0.01,7.967,,18910,0
https://bit.ly/3VyEDZ4,1,99.9,80,4.847,,18911,1
https://avastbrowser.com/index,0,97.21,22.79,7.284,,18912,0
https://www.hawkhost.com/blog/,0,99.9,0.01,5.627,,18913,0
https://www.firefox.com/new,0,99.9,0.01,6.263,,18914,0
https://cryptocompare.com/exchanges/,0,97.08,22.92,11.515,,18915,0
https://y768575845.weebly.com/,1,99.9,80,5.245,,18916,1
https://adkernel.com/sitemap.html,0,97.35,22.65,5.51,,18917,0
https://bit.ly/4exrZRb,1,99.9,80,5.301,,18918,1
https://webim.ru/blog/,0,99.9,0.02,8.773,,18919,0
https://infinitytasker.com/,1,72.74,52.74,6.855,,18920,1
https://perl.org/get.html,0,99.9,0.02,5.645,,18921,0
https://shbet800.com/Lobby/Live,0,97.33,22.67,7.386,,18922,0
https://www.eldestapeweb.com/economia/ee-uu-ataco-venezuela/el-saqueo-planificado-del-petroleo-venezolano-202613205158,0,99.9,0.02,5.416,,18923,0
https://qrco.de/bfPDgq,1,99.9,80,5.542,,18924,1
https://news.ucr.edu,0,99.9,0.01,5.66,,18925,0
https://alexisbutterfly.com/referral,0,99.9,0.01,0.941,,18926,0
https://couloubamassa-2fda6.web.app/,1,99.9,80,4.973,,18927,1
https://bravesites.com/sitebuilder,0,99.9,0.02,6.639,,18928,0
http://551002n.cc,1,99.9,99.94,0.892,,18929,1
https://www.threatlocker.com/why-threatlocker,0,99.9,0.01,7.804,,18930,0
https://www.partner.co.il/minisites/bizrequest,0,99.9,0.19,9.977,,18931,0
https://qrco.de/bfamXr,1,99.9,80,5.087,,18932,1
https://bafybeie5f5zmnofaardfauktuutu6zxh6pju6itev6tgck7kdwezlbmvga.ipfs.dweb.link/,1,90,70,5.179,,18933,1
https://rp.mockplus.com/run/eteGmPlODa/P4JQ3CWZ6x/backToHead?cps=hide&dt=iphoneX&ha=0&la=0&nav=0&out=0&rps=hide&rt=0&as=true,1,90,70,5.686,,18934,1
https://www.adup-tech.com/adup-ads/,0,99.9,0.01,7.723,,18935,0
https://qrco.de/behtNE,1,99.9,80,4.994,,18936,1
https://manage-unauthorised-payee.firebaseapp.com/,1,99.9,80,5.997,,18937,1
https://www.clara.es/bienestar/jorge-lobo-entrenador-error-abdominales-cardio-caminar-a-buen-ritmo_45664,0,99.9,0.14,4.678,,18938,0
https://www.capital.fr/entreprises-marches/electricite-la-france-confirme-son-statut-de-championne-des-exportations-en-2025-1522447,0,99.9,0.09,8.93,,18939,0
https://metafb-dzak0h3.web.app/,1,99.9,80,5.138,,18940,1
https://www.hostgator.mx/apendice-usuarios-brasil,0,99.9,0.02,5.573,,18941,0
http://5ghfhrhg3g33f3.blogspot.mk,1,99.9,79.99,6.785,,18942,1
https://web.dev/html,0,97.33,22.67,6.753,,18943,0
https://www.intelbras.com/pt-br/software-intelbras-media-player,0,99.9,0.01,5.27,,18944,0
https://www.icrc.org/en,0,99.9,0.01,4.923,,18945,0
http://3guq.sap2423qft.cc,1,99.9,79.99,5.255,,18946,1
https://www.unr.edu/admissions/freshman/requirements,0,99.9,0.01,6.558,,18947,0
https://www.teachtci.com/blog/feb-product-updates/,0,99.9,19.98,6.718,,18948,0
http://www.uribl.com/mirrors.shtml,0,99.9,0.02,6.621,,18949,0
https://emailgrccedu.ukit.me/,1,99.9,80,7.356,,18950,1
https://metafb-rdek30m.firebaseapp.com/,1,99.9,80,4.792,,18951,1
https://l.ead.me/bfbe4S,1,99.9,80,4.823,,18952,1
https://q-r.to/bfJWUF,1,99.9,80,5.704,,18953,1
https://powrr.weebly.com/,1,99.9,80,5.469,,18954,1
https://www.uow.edu.au/study/study-abroad-exchange/studyabroad/enquire-and-apply/how-to-apply/academic-restrictions/,0,99.9,0.01,7.975,,18955,0
https://speedostream1.com/?op=change_lang&lang=2,0,99.9,0.07,4.822,,18956,0
http://professionaltrafficmonitor.com/intl/bn/about.html,0,99.9,0.06,5.902,,18957,0
https://jetsmart.com/ar/es/cargo,0,99.9,0.05,5.384,,18958,0
https://gwdg.de/services/,0,99.9,0.02,7.153,,18959,0
https://sheypoor.com/session/bookmarks,0,99.9,0.02,112.948,,18960,0
https://www.juniper.net/fr/fr/solutions/solution-briefs/2024/move-to-ai-native-networking-faster-with-juniper-global-services-solution-brief.html,0,99.9,0.01,7.981,,18961,0
https://www.daad.de/de/in-deutschland-studieren/hochschulen/,0,99.9,0.01,9.778,,18962,0
http://365jjyy.com/index.php,1,99.9,80,6.788,,18963,1
https://netscape.com/local/,0,99.9,0.02,8.143,,18964,0
http://opengw.net/en/about_faq.aspx,0,99.9,0.01,12.145,,18965,0
https://healmate.jp/newsdetail?id=51,0,99.9,0.01,6.6,,18966,0
https://bit.ly/3LPIlIJ,1,99.9,80,4.885,,18967,1
http://all3gro.pl,1,99.9,79.98,5.8,,18968,1
https://mattermost.com/blog/building-confidence-and-gaining-experience-with-good-open-source-projects/,0,99.9,0.01,6.31,,18969,0
https://www.google.com/intl/am/gmail/about/,0,99.9,0.04,6.431,,18970,0
https://bit.ly/3UubptY,1,99.9,80,4.861,,18971,1
https://www.pdq.com/case-studies/sash/,0,99.9,0.01,5.216,,18972,0
https://bit.ly/4f2YwzJ,1,79.84,40.16,5.371,,18973,1
https://www.mural.co/apps,1,99.9,0.02,5.075,,18974,0
https://aefnyuali.firebaseapp.com/,1,99.9,80,4.468,,18975,1
https://alummiteduf.weebly.com/,1,99.9,80,5.212,,18976,1
https://www.google.com/intl/am/gmail/about/for-work/,0,99.9,0.02,7.86,,18977,0
https://i3b3l.weebly.com/,1,99.9,80,5.319,,18978,1
https://us2.campaign-archive.com/?u=6dbe333e093aa135147de56e3&id=944216e455,1,99.9,2.39,5.79,,18979,1
https://www.prolific.com,0,99.9,0.04,5.507,,18980,0
https://us4.campaign-archive.com/?u=e17bd0c891e02c01c384acecf&id=06a181bcae,1,99.9,2.39,5.882,,18981,1
https://llvm.org/docs/FAQ.html,0,97.35,22.65,7.479,,18982,0
http://5fgfgfgfg4g4g4gfg4fg.blogspot.mk,1,99.9,79.99,6.572,,18983,1
https://web-docu-co.info/,1,99.9,79.98,5.236,,18984,1
http://074c1d60-2785-4d98-8741-3118b64d2493.usrfiles.com/html/1411d2_20babe85331bcec3acca549e98d5c9f6.html,1,80,40,4.427,,18985,1
https://atgkgkkj6bjdk3ckgj6vaqkxvjt6aqde.weebly.com/,1,99.9,80,5.193,,18986,1
https://kskyzvrcwbfx.firebaseapp.com/,1,99.9,80,4.813,,18987,1
http://57.128.165.168,1,99.9,79.99,5.449,,18988,1
https://qrco.de/bg7zQb,1,99.9,80,5.709,,18989,1
http://account-fb-security-9cc24.firebaseapp.com,1,90,70,4.823,,18990,1
https://ind.milllenniumbcp.app/,1,99.9,99.99,0.839,,18991,1
http://www.uva.es/export/sites/uva/1.uva/index.html,0,99.9,0.11,7.395,,18992,0
https://www.eldebate.com/,0,99.9,0.02,5.886,,18993,0
https://pub-b363eebd12344c2987bfc6e1c604a13d.r2.dev/index.html,1,99.9,92.2,5.649,,18994,1
https://cetaf.org/cetaf-produced-system-of-stable-identifers-for-online-referencing-of-collections/,0,99.53,20.47,7.238,,18995,0
https://tiwofiana3.firebaseapp.com/,1,90,70,4.691,,18996,1
https://www.netdata.cloud/tags/cost-optimization/,0,97.35,22.65,6.569,,18997,0
https://cloudlinux.com/getting-started-with-cloudlinux-os/42-profitability-and-php-features/,0,99.9,0.01,38.913,,18998,0
https://ntflx-cuentas.com/captcha,1,99.9,99.99,1.27,,18999,1
https://view.forms.app/fuyfgvu/untitled-form,1,99.9,80,5.016,,19000,1
https://www.1blu.de/,0,99.9,0.03,6.851,,19001,0
https://www.heyvagroup.com/,0,99.9,5.08,80.453,,19002,0
https://023rs4ffef.weebly.com/,1,99.9,80,6.038,,19003,1
http://terra-central.paginas.site/,0,99.9,0.06,5.875,,19004,1
https://en.wav.tv/tube8/,0,99.9,0.02,5.238,,19005,0
https://yle.fi/t/18-334977/fi,0,99.9,0.08,5.883,,19006,0
https://rutracker.org/go/6,0,99.9,0.41,4.833,,19007,0
https://nic.space/domains,0,99.14,20.86,6.889,,19008,0
https://pub-4e49405fbe2144e9a804826dae9ed060.r2.dev/index.htm,1,99.9,79.99,5.835,,19009,1
https://kakuyomu.jp/next,0,99.9,0.03,8.896,,19010,0
https://www.anker.com/au/500,0,97.35,22.65,7.447,,19011,0
http://5fgfgfg4g4gh4hv.blogspot.pe,1,99.9,79.99,6.455,,19012,1
https://clickme.vcita.com/ls/click?upn=u001.CQDPuunFKkmuUslntkWYYlu4w9-2FWvBe3nKLTxFBh8hgap6-2FFFmkDjEOOfjEXNaTuqClU_cwEG8GU56BZjk-2BYzIhqKSKracQH8Iw5awArIwfB0lMWDxSkyprBiW2rxk30KRppKYF6y7W4nS-2BtWgMeXQLcRS2sbhPja-2BEVR-2BepMm9veCpvKAWqrI8sa1ncV5VlaYtqz-2FgTAni6NSYo1Fo-2Bxtx3Km8tnHCsanIW-2FYg5rnadfKL-2FQmOzrgUVoHyAT697sah1zxPzP3iBgvg0LvKqDhivikh4gfKZJOlQt1C9dXppbNIQs-2F05a9VudB8t5T7unQxXEwetWjUkIROdBM2pnaQTQuT9LoZLyZ30t5kgnDHmit9CzX9w3-2F90XzlzXBc5kSgU-2BD2GAf79Uk-2BlqmB6F-2FanIuQIp-2FsZb1iW4kLKQuccU3WZL3Jl0BTtGyWCQPv5Er57fjqDVy68iBqb1tktVxruefw-3D-3D,1,99.9,79.99,5.258,,19013,1
https://www.iowa.gov/welcome,0,99.9,0.03,6.309,,19014,0
https://bit.ly/3VS3yHc,1,99.9,80,4.889,,19015,1
https://bit.ly/3ZLfED8,1,82.49,62.49,4.806,,19016,1
https://bit.ly/40bj0PJ,1,99.9,80,5.219,,19017,1
https://webflow.com/@00012433,0,99.9,0.04,7.125,,19018,0
https://www.miricanvas.com/v/136i5le,1,99.9,80,6.478,,19019,1
https://vimeo.com/features/video-player?utm_source=livestream.com,0,99.9,0.01,7.6,,19020,0
http://3842.sitey.me,1,82.49,62.49,5.272,,19021,1
https://www.nature.com/articles/s41387-025-00407-5,0,99.9,0.01,6.853,,19022,0
https://l.ead.me/bfGlwZ,1,99.9,80,5.363,,19023,1
https://pub-30c4d31a268d4f42bc038673bc5c240f.r2.dev/index.html,1,99.9,92.2,6.625,,19024,1
https://sites.google.com/view/544276564534222333777/,1,79.89,40.11,7.543,,19025,1
https://www.irozhlas.cz/ekonomika,0,99.9,0.06,4.942,,19026,0
https://pub-aa0cb31946a74d22b3a79b59359815b7.r2.dev/index.html,1,99.9,92.2,5.591,,19027,1
http://3659mmm.net,1,99.9,100,0.848,,19028,1
https://qrco.de/bflQPL1?pageuser=qYETD,1,99.9,80,4.731,,19029,1
https://transmittedbankrecord.blob.core.windows.net/sharedviaadobeonline/NosFriend2025.html#?cms=,1,99.9,92.56,6.098,,19030,1
https://new.express.adobe.com/webpage/pdbLxGCJESRNi,1,99.9,80,5.487,,19031,1
https://synxis.com/resources/,0,99.44,20.56,6.212,,19032,0
https://www.jotform.com/app/252531808488364,1,99.9,79.96,6.001,,19033,1
https://tapk.it/btvoice,1,99.9,10.82,34.664,,19034,1
http://q-r.to/ZQ,1,99.9,80,4.998,,19035,1
https://sift.com/blog/,0,97.35,22.65,5.832,,19036,0
https://app.jotform.com/251711450367150,1,99.9,80,6.255,,19037,1
https://fcmi.com.tw/report/list.do?reportTypeId=5d6e4cc0d1000000312b9095f2298ecc,0,99.9,0.05,10.643,,19038,0
https://www.derwesten.de/staedte,0,99.9,0.01,8.292,,19039,0
http://5fgfgrg4g4g4g.blogspot.tw,1,99.9,79.98,7.046,,19040,1
http://1w99c03k.square.site,1,99.9,80,4.729,,19041,1
https://intercom.help/0xcoast/en/articles/8615169-how-to-buy-pls-in-spain,0,97.35,22.65,6.508,,19042,0
https://mon-espace-suivi.info/index.php,1,99.9,100,0.823,,19043,1
https://www.empireonline.com/gaming/features/,0,99.9,0.01,33.74,,19044,0
https://pub-aefbe795831f4c48865cef89e4a871a5.r2.dev/skasdfy4z654qs51dr5fd64yh5ez424qsr4.html,1,99.9,79.99,5.073,,19045,1
http://123rfrrdew.blogspot.tw,1,99.9,79.91,6.551,,19046,1
https://hotm.art/GKYvzpe,0,79.98,40.02,4.927,,19047,1
http://www.nypl.org/collections/articles-databases/alpha=99,0,99.9,0.01,6.629,,19048,0
https://www.quantcast.com/platform/overview,0,99.9,0.01,8.824,,19049,0
https://pexa-exec878656645464564756757656456465.web.app/,1,99.9,80,4.807,,19050,1
http://7strategy.com/aa/uas/login/?email=ymlsbf94debqzxjjaw8uy29t=,1,99.9,80,4.596,,19051,1
https://share-eu1.hsforms.com/2yeEGMCLkTyezNJbWHmO4GQ2exxxq,1,90,70,5.449,,19052,1
https://ut.ee/en/lifelong,0,99.9,0.03,7.501,,19053,0
https://wbur.org/radio,0,99.9,0.01,5.404,,19054,0
https://orangedata.ru/news/item/kak-otkryt-internet-magazin-s-soblyudeniem-trebovanij-zakonodatelstva,0,99.9,0.01,9.93,,19055,0
http://3655559.com,1,99.9,100,57.186,,19056,1
https://syndigo.com/blog/how-to-harness-product-data-to-fuel-your-d2c-journey/,0,99.9,0.01,5.479,,19057,0
https://www.salecycle.com,0,99.9,0.03,6.499,,19058,0
https://musical-dragon-8f1bb4.netlify.app/,1,90,70,4.883,,19059,1
https://www.ewg.org/,0,99.9,0.01,6.386,,19060,0
https://www.yalla1shoot.com/sports-b3/,0,99.9,0.03,5.664,,19061,0
https://l.wl.co/l?u=https://qrco.de/bfH0vqScbsdwerger34hb,1,99.9,0.08,5.618,,19062,1
https://superbet.pl/zaklady-bukmacherskie/e-pilka-nozna/dzisiaj,0,99.9,0.04,6.472,,19063,0
https://www.nvidia.com/en-gb/case-studies/virtual-human-meets-virtual-studio-ai-powers-text-to-video-for-broadcast/,0,99.9,0.01,7.449,,19064,0
https://www.3m.com/3M/en_WW/command-how-to/,0,99.9,0.01,8.926,,19065,0
https://www.argentina.gob.ar/,0,99.9,0.06,5.228,,19066,0
https://teensexmix.click/,0,99.9,0.14,7.56,,19067,0
https://www.eatingwell.com/article/289945/diarrhea-what-to-eat-and-avoid/,0,99.9,0.01,4.803,,19068,0
http://938-908-oiru.weeblysite.com,1,99.9,80,5.383,,19069,1
https://yadammanajk.blogspot.com/,1,99.9,79.99,6.021,,19070,1
http://626ks.com,1,99.9,0.84,10.806,,19071,1
https://webflow.com/@-5abfdd,0,99.9,0.1,7.028,,19072,0
https://bafkreifafrdklmnrf5hr5uvy32tmachrgyygdkosmj6jcadmqai3mexfia.ipfs.dweb.link/,1,99.9,80,5.011,,19073,1
http://akxedmg1ekendwtrx61.pages.dev,1,99.9,80,4.515,,19074,1
https://iubenda.com/de,0,99.9,0.02,10.833,,19075,0
https://www.libertatea.ro/entertainment/prin-ce-trece-cosmin-cernat-dupa-ce-a-ajuns-in-republica-dominicana-pentru-filmarile-insula-de-1-milion-4827496,0,99.9,0.01,8.395,,19076,0
https://bit.ly/CuidateDeLaDepre,1,99.9,79.99,5.419,,19077,1
https://judithroger381.wixsite.com/my-site-2,1,99.9,84.24,6.719,,19078,1
"https://ynet.co.il//www.ynet.co.il/home/0,7340,L-201,00.html",0,99.9,0.03,7.024,,19079,0
https://gameloop.com/about,0,99.9,0.01,5.374,,19080,0
https://bit.ly/3XBp4jx,1,79.94,40.06,9.772,,19081,1
https://t.co/E9nSHylLiQ,0,80,40,6.078,,19082,1
https://0j79h.mjt.lu/img2/0j79h/1d5c9ccd-1066-42b3-9faf-39314eb8858c/content,1,82.49,62.49,4.895,,19083,1
https://boardhost.com/features.html,0,99.9,0.01,6.289,,19084,0
https://www.bikewale.com/best-bikes-in-india/,0,99.9,0.01,5.745,,19085,0
https://www.tlscontact.com/en/our-services/,0,97.35,22.65,6.598,,19086,0
https://www.cardekho.com/ml/,0,99.9,0.19,7.229,,19087,0
https://www.contentstack.com/blog,0,99.9,0.01,7.506,,19088,0
https://ipfs.best-practice.se/ipfs/bafybeifkh27c2b2hqmm2tte5jp6eq3uincyhmxxaukoespre46zjpexybe,1,80,40,5.062,,19089,1
http://occommercialacting@cox.net,0,99.9,0.01,4.87,,19090,0
https://qrco.de/1216d4d20f81292eb4177763cae7bd5c,1,99.9,80,5.335,,19091,1
https://attupdatetoolsd.boxmode.io/,1,99.9,79.99,5.051,,19092,1
http://43.159.39.69/servicelogin?continue=https://accounts.google.com/&dsh=s-251480904:1679498635923052&flowentry=servicelogin&ifkv=aqmjq7tvcznlgs6ekmdce__ljjno5awyhod_zjmbtqrpifjs-6sjpzmmekv6uo6clbxc0q_clyzkcq&nojavascript=1,1,99.9,0.78,7.866,,19093,1
https://www.usgs.gov/,0,99.9,0.03,8.595,,19094,0
https://www.kuaishou.com/new-reco,0,99.9,0.02,54.41,,19095,0
https://sites.google.com/view/vetrf,1,79.87,40.13,7.257,,19096,1
https://www.ukrainealarm.com,0,99.9,1.25,5.382,,19097,0
https://tcpdf.org/examples/,0,97.35,22.65,6.524,,19098,0
http://clockurl.com/QVe,1,99.9,79.99,5.17,,19099,1
https://us7.campaign-archive.com/?u=b9a093f6fdb30cf835f2d5f10&id=b7bff4f6dd,1,99.9,2.39,5.679,,19100,1
https://43335.weebly.com/,1,99.9,80,5.156,,19101,1
https://4864id.weebly.com/,1,99.9,80,5.502,,19102,1
https://q-r.to/bfIo0q,1,99.9,80,4.8,,19103,1
https://www.foodandwine.com/stracciatella-alla-romana-italian-egg-drop-soup-recipe-11872073,0,99.9,0.02,4.818,,19104,0
https://litmarket.ru/books/ebooks/free/done,0,99.9,0.02,10.336,,19105,0
https://ferrocarrilesfederalessuizos.web.app/,1,99.9,80,4.531,,19106,1
https://q-r.to/bffAtf,1,99.9,80,5.459,,19107,1
https://disneyadvertising.com/shop/,0,97.35,22.65,6.238,,19108,0
https://www.dropbox.com/scl/fi/olg5ley6kr37av9halwlk/BT-VOICE-NOTIFICATION.papert?rlkey=zw9192ce6hlqgiwpibd64sss0&dl=0,1,99.9,80,7.116,,19109,1
https://ipfs.best-practice.se/ipfs/bafybeihizr7iompssgkw5bdeix4p7yqrszrcpvafywebsgf2nio5l5ppqm//aspxcho.html,1,80,40,5.072,,19110,1
https://www.tenable.com/about-tenable/awards-and-recognitions,0,99.9,0.01,6.614,,19111,0
https://darkero.com/jacob-savage-rachel-weaver-leaked/,0,99.9,0.02,4.876,,19112,0
https://iframe.ly/domains,0,99.9,0.02,4.475,,19113,0
https://app.ajudaresgatx.com,1,99.9,99.99,2.274,,19114,1
https://trezrsutelgin.godaddysites.com/,1,99.9,80,4.62,,19115,1
https://fakt.pl/wydarzenia,0,99.9,0.02,9.85,,19116,0
https://urvcatww.weebly.com/,1,99.9,80,5.39,,19117,1
https://www.pw.live/sitemaps/pwlive/study-abroad/sitemap.xml,0,99.9,0.01,6.385,,19118,0
http://198.199.76.149/banks/ATB/last.html,1,99.9,99.81,1.309,,19119,1
http://amanda-johnson.com/asf/980301db439abc1ae80d668b4fd8493b/view/login.php?userid=,1,99.9,99.99,87.613,,19120,1
https://bit.ly/4d53dqZ,1,99.9,80,5.307,,19121,1
http://akmsystems.com/vendor/codeception/codeception/docs/modules/index3.htm?country.x=US-United-States&ACCT.x=ed29nkjpsa16bhrjq4na16owq-1mucgfycc664m7vmhpjgqse65-1l5rurej3h44qodo5rn0cdvyn-8om6v2ckrxsbnwf40t9ta8a7e-34tiets5jpj294jd59h8c4s0n-28w7d5j2k2jtil9ncckolke4m-9jzlwicvu376y9q4vjq77y5ks-1m0whdrwis44c1hoa9mrwhlt4-1uvutm1mpyov7rqhtcf8fksby-aac54ic1fmca5xz1yvc5t9nfe-1hn40w0bomeivihj9lopp4hp2-c0121povror81d0xao0yez4gy,1,73.92,46.08,4.784,,19122,1
https://achieve3000.com/,0,99.9,0.01,6.167,,19123,0
https://case10044196126928419610.web.app/,1,99.9,80,4.428,,19124,1
https://www.dropbox.com/scl/fi/p05zqfk57sept87dybej3/BTinternet.paper?rlkey=h7avr7dyym07b5tjgx20kgjzg&dl=0,1,99.9,80,5.955,,19125,1
https://sudrf.ru/index.php?id=300,0,99.9,0.06,15.398,,19126,0
https://xn--72c6c2a3an.net/%e0%b8%84%e0%b8%a5%e0%b8%b4%e0%b8%9b%e0%b8%ab%e0%b8%a5%e0%b8%b8%e0%b8%94/27868/,0,99.9,0.02,7.349,,19127,0
https://www.1177.se/sjukdomar--besvar/lungor-och-luftvagar/inflammation-och-infektion-ilungor-och-luftror/om-covid-19--coronavirus/om-vaccin-mot-covid-19/fragor-och-svar-om-vaccination-mot-covid-19/fragor-och-svar-om-vaccination-mot-covid-19/fragor-om-bokning2/hur-bokar-jag-tid-for-vaccination-mot-covid-19-om-jag-har-en-god-man/,0,99.9,0.02,8.22,,19128,0
https://www.pokepara.jp/_hokkaido/g212/,0,99.9,0.02,6.294,,19129,0
https://www.boy18tube.com/dmca,0,99.9,0.01,7.338,,19130,0
https://l.ead.me/bfJyDL,1,99.9,80,5.089,,19131,1
https://qrco.de/bfWFZd,1,99.9,80,4.982,,19132,1
https://www.sravni.ru/kredity/onlajn/,0,99.9,0.02,7.923,,19133,0
http://204.138.104.239/CFIDE/nbs.cfm,1,99.9,80,4.436,,19134,1
http://5fggffg4g4g4gfg4.blogspot.mk,1,99.9,79.99,6.634,,19135,1
https://tsskpk.com/wp-content/plugins/wp-config.js,1,99.9,82.48,16.171,,19136,1
https://sweb.ru/hosting/mail/,0,99.9,0.08,8.735,,19137,0
https://t.co/uj7RMu5wvr,0,80.01,39.99,6.042,,19138,1
https://eu.jotform.com/app/252881897745376,1,99.9,80,5.704,,19139,1
https://proxyium.com/,0,99.9,0.04,4.949,,19140,0
https://sites.google.com/view/bt4c6f19szyqbp8fus2y75jx8l9stu,1,99.9,80,6.229,,19141,1
https://www.zhaopin.com/mobile,0,98.61,21.39,5.166,,19142,0
https://btmail0.komi.io/,1,99.9,79.99,5.284,,19143,1
https://notificationalserverwebmail.weebly.com/,1,99.9,80,5.441,,19144,1
https://bafkreiegqrqscc3t2k3uvuuoqodlruhbpvnhy7qrblyr5cmes46m6kg26y.ipfs.dweb.link/,1,99.9,80,4.984,,19145,1
https://ultimasofertasparati.com/paga-ofertas/bancolombia/dinamicaMano.html,1,99.9,79.97,5.302,,19146,1
https://matrp.ru/kb,0,99.9,0.1,12.014,,19147,0
http://5fgfggfgr4g4g.blogspot.com.by,1,99.9,79.99,6.868,,19148,1
https://www.kuleuven.be/english,0,99.9,0.01,8.632,,19149,0
https://mobilevikings.be/nl/news/registratie-van-je-prepaid-simkaart/,0,99.9,0.01,7.705,,19150,0
https://bit.ly/45LlV6w,1,99.9,80,5.107,,19151,1
https://www.dropbox.com/scl/fi/acom06btyjay8tkjs9z4c/BT-Communication.papert?rlkey=qt8bx2b1kr3b0ijs2ak4abzod&dl=0,1,99.9,80,5.987,,19152,1
https://sacitaupyverify.webcindario.com,1,99.9,80,5.534,,19153,1
https://momentjs.com/timezone/,0,97.35,22.65,5.382,,19154,0
https://www.globaltimes.cn/page/202601/1352059.shtml,0,99.9,0.01,8.326,,19155,0
https://www.netafraz.com/%D9%85%DB%8C%D8%B2%D8%A8%D8%A7%D9%86%DB%8C-%D8%AF%D8%A7%D9%86%D9%84%D9%88%D8%AF,0,99.9,0.02,28.095,,19156,0
http://harsh-helicopter-early.on-fleek.app/umewuhuwharna10.html,1,82.49,62.49,59.088,,19157,1
https://bafkreia2akdgticg74uur2qs2vrlkmjucdo4tuahdaohwjthn5maxoxjsy.ipfs.dweb.link/,1,99.9,79.99,4.95,,19158,1
https://r.goqr.se/3OL2HP7F,1,99.79,20.21,6.679,,19159,1
https://clientpickup-fr.com/,1,99.9,99.99,0.899,,19160,1
https://app.readthedocs.org/accounts/signup/,0,97.35,22.65,5.052,,19161,0
https://bit.ly/3YOCGcb,1,99.9,80,4.86,,19162,1
https://qrco.de/bfDydJ,1,99.9,80,5.62,,19163,1
https://reach.at/67a3766e9b94a96edb5a0fd9,1,99.9,89.8,5.501,,19164,1
https://www.automox.com/platform,0,99.9,0.01,6.867,,19165,0
https://www.bootstrapcdn.com/,0,97.33,22.67,5.174,,19166,0
http://iponweb.net/privacy/,0,98.94,21.06,8.338,,19167,0
https://www.statsig.com/pricing,0,99.9,0.01,5.947,,19168,0
https://www.jugantor.com,0,99.9,0.1,9.888,,19169,0
https://785949794.weebly.com/,1,99.9,80,5.189,,19170,1
https://65y656yh56y66h6.pages.dev/,1,99.9,80,4.705,,19171,1
https://tbaytellcommunication.weebly.com/,1,99.9,86.17,5.252,,19172,1
https://q-r.to/bfGYP8,1,99.9,80,6.075,,19173,1
http://lenovosoftware.com/previous-product-privacy-statements,0,99.9,0.01,5.788,,19174,0
https://boursobank.com/banque,0,99.9,0.02,9.136,,19175,0
https://trxycujvkacdstujkavsdutyjh-aqduyacsitduyqsatq.teemill.com/,1,99.9,79.99,5.354,,19176,1
https://unglobalcompact.org/,0,97.34,22.66,6.832,,19177,0
https://t.co/kAMdhqd8fw,1,79.93,40.07,6.116,,19178,1
http://akduiheiuhdg782.vercel.app,1,99.9,80,4.727,,19179,1
https://cloudamqp.com/tour.html,0,99.9,0.01,6.253,,19180,0
https://secure.motherjones.com/flex/mj/key/7LIGHTB/src/7EGP007|PEGP007,0,99.9,0.06,8.566,,19181,0
http://3xuv.tap37797bl.cc,1,99.9,79.98,5.361,,19182,1
http://siyaha.com.sa/sadmin/data.php?r=bD1odHRwczovL25hZ295YS16b250YS5vcmcvP2NpZD1Oems1TmpJeA=,1,99.9,80,6.848,,19183,1
https://apkcombo.com/pt/,0,99.9,0.03,4.989,,19184,0
https://learningapps.org/setLanguage.php?language=BS&return=%2F,0,99.9,0.08,6.923,,19185,0
https://www.splashtop.com/video/optimize-it-management-splashtops-all-in-one-platform,0,99.9,0.01,6.598,,19186,0
https://abc.com/movies-and-specials/27944b76-5772-43c5-9840-fb58356a8026,0,99.9,0.01,5.337,,19187,0
https://eu.jotform.com/app/250341926046352,1,90,70,5.983,,19188,1
https://cebjiankb12.web.app/,1,90,70,4.972,,19189,1
https://centene.com/,0,99.9,0.1,1.307,,19190,0
https://uni-freiburg.de/universitaet-freiburg-beteiligt-sich-an-kampagne-zusammenland-vielfalt-macht-uns-stark/,0,99.9,0.02,8.957,,19191,0
https://kriesi.at/blog,0,99.9,0.01,7.955,,19192,0
